product_title,average_rating,total_reviews,review_author,review_rating,review_date,review_text
Apple AirPods with Charging Case (Wired),4.8,26820,Sam,5,20-May-21,"They work great, legitimately an apple product."
Apple AirPods with Charging Case (Wired),4.8,26820,Tinamarie,1,22-May-21,One of the pods wasn't working
Apple AirPods with Charging Case (Wired),4.8,26820,Deez Adams,5,5-May-21,"Definitely worth the upgrade from the wired earpods. Though the sound quality isn't the best, the tap sensor is incredible useful."
Apple AirPods with Charging Case (Wired),4.8,26820,Berenice Reyes,1,10-Apr-21,Right side detection stopped working in a week
Apple AirPods with Charging Case (Wired),4.8,26820,Rosanne,4,20-Apr-21,For the gym
Apple AirPods with Charging Case (Wired),4.8,26820,Pam S,5,23-May-21,Great investment sound is so clear have no problem with mic. I enjoy phone calls. Video chats and music love text reply feature
Apple AirPods with Charging Case (Wired),4.8,26820,Halle 80,1,10-May-21,"I received these headphones as a Christmas gift from a relative. My first choice have not been Apple AirPods but Beats. However, accepting a free gift is always fun. UNTIL you get fake Apple headphones from a third party vendor on Amazon. On the first connect, everything seemed fine. I sat them down for a second and went to use them again. My phone started freezing and glitching. When I attempted to turn my phone off bc my phone would not disconnect from them, I had an extremely hard time. I connected them to another device and they did the same thing. I went into the Apple store here recently and discovered that the serial number on the box as listed in the photo have been reprinted on tons of Apple made boxes by the third party host using “true” Apple AirPods serial numbers. They showed me the list. This is highly disappointing and discrediting to Apple and also Amazon. If you purchase anything with a name brand on it especially Apple, please take your products to the main distributor to have them vip firm that you have made a legit purchase if you care about the quality of your product. No, I will not be removing my review. Please handle this accordingly."
Apple AirPods with Charging Case (Wired),4.8,26820,James R Brodeur,1,8-Apr-21,"I have AirPod Pros and another set of AirPods that don't have this problem. Inconsistent product. Get it together, Apple"
Apple AirPods with Charging Case (Wired),4.8,26820,Samantha Bolden,5,15-Apr-21,Everything
Apple AirPods with Charging Case (Wired),4.8,26820,luis,5,24-May-21,Good
Apple AirPods with Charging Case (Wired),4.8,26820,HannahDickson,5,13-May-21,Amazing
Apple AirPods with Charging Case (Wired),4.8,26820,Yosselyn A.,5,6-May-21,It is a great product at first I was worried it wasn't legit but then I went on apple support for services and it asked for my serial number it confirmed that it was in fact an apple product and I needed to replace a airpod piece so when I went to submit a payment it clearly states 2nd generation.
Apple AirPods with Charging Case (Wired),4.8,26820,NC M.,5,2-Jun-21,"works great. battery life is decent, wish they would be a little louder but i understand why they’re not. there is ZERO noise cancellation but what would you expect?"
Apple AirPods with Charging Case (Wired),4.8,26820,Shauntorie,5,26-Apr-21,Product works great! Charges really fast and has great sound quality.
Apple AirPods with Charging Case (Wired),4.8,26820,mletourneau,5,4-May-21,Easy to use and no cords
Apple AirPods with Charging Case (Wired),4.8,26820,E,1,7-Apr-21,Very disappointing to open the box to find NO AIRPODS inside....
Apple AirPods with Charging Case (Wired),4.8,26820,Nazy Farnoosh,5,13-Apr-21,As if I bought them from the apple store. Great price! Worth the purchase.
Apple AirPods with Charging Case (Wired),4.8,26820,Quyen Pham,1,10-Apr-21,"Defectives, only one side of ear piece work. I have to put it back to the charger and get it back out for it to work. Super annoying that I have to do this every single time."
Apple AirPods with Charging Case (Wired),4.8,26820,Emely,1,11-May-21,This is my second time buying these airpods because i lost one of pods last time. But i won’t lie there was a probably with my old pair which i got from the same buyer. Like the fact that the right bud wouldn't charge sometimes or bluetooth just wouldn’t work. Now i’m having the same issue and its not even two weeks in since i got these! Do yourself a favor and get them from the apple store instead. These are fake!
Apple AirPods with Charging Case (Wired),4.8,26820,irenepate,5,27-Apr-21,Fits in my ear very well
Apple AirPods with Charging Case (Wired),4.8,26820,Bill Ryan,1,10-Apr-21,"Bought these Airpods to replace an existing set I had. I have had these for only a couple of months and now they will not connect to a call about half the time. I have to hang up the call, put them back in case and then start over. Older ones did not have this problem. Also, the batter life of this set is significantly worse."
Apple AirPods with Charging Case (Wired),4.8,26820,Paula,5,19-May-21,Fits firmly in ear canal with great quality.
Apple AirPods with Charging Case (Wired),4.8,26820,belkis pineda,5,12-May-21,excelente lo esperado
Apple AirPods with Charging Case (Wired),4.8,26820,Shanique Barnes,3,2-May-21,"These are the best and worth the money. The problem is my ears. The earphones pop out of my ears all the time. I’m scared to death I’m gonna lose one out somewhere. If your ears are normal, these are the best."
Apple AirPods with Charging Case (Wired),4.8,26820,Charles L.,5,14-Apr-21,Stop working two weeks ago
Apple AirPods with Charging Case (Wired),4.8,26820,Foxx,3,26-May-21,Not worth the price
Apple AirPods with Charging Case (Wired),4.8,26820,Rosemary Rodriguez,5,8-Apr-21,Love listening to music!
Apple AirPods with Charging Case (Wired),4.8,26820,Oscar checo,5,19-Apr-21,Apple es Apple lo mejor
Apple AirPods with Charging Case (Wired),4.8,26820,Mickey Nichols,5,13-May-21,"Perfect!! Just like picture, works great."
Apple AirPods with Charging Case (Wired),4.8,26820,PBFITZ,5,3-May-21,"Well packaged, and equally well made as the AirPods they replaced. ( 2 year old set I lost) Have only had them a few days."
Apple AirPods with Charging Case (Wired),4.8,26820,Kelly,1,1-May-21,"Do not buy Apple products from this store. It is not associated or linked to Apple. I purchased ""new"" airpods but was sent used ones. Apple cord was discolored and grease spots on it, airpods had dirt in crevices and the apple box was not shrink wrapped."
Apple AirPods with Charging Case (Wired),4.8,26820,Justin Stelzer,5,18-May-21,"Love these, never thought I ""needed"" a pair, but now that I have them I realize how great they are."
Apple AirPods with Charging Case (Wired),4.8,26820,Tonya Manning,5,8-Apr-21,We love them
Apple AirPods with Charging Case (Wired),4.8,26820,Keala Dixon,5,2-Jun-21,Love my air pods but they do fall out your ear
Apple AirPods with Charging Case (Wired),4.8,26820,Michelle Hawkins aka Diva,5,1-May-21,❤️
Apple AirPods with Charging Case (Wired),4.8,26820,ivan Santiago,5,19-May-21,Good Product/ Great Seller
Apple AirPods with Charging Case (Wired),4.8,26820,Xueyun Liu,5,13-May-21,Pretty good airpod
Apple AirPods with Charging Case (Wired),4.8,26820,Marlesha,5,6-May-21,Battery life of case suck a bit but everything else is perfect. Connection is great.
Apple AirPods with Charging Case (Wired),4.8,26820,Mykola Hnatiuk,4,7-Apr-21,noise cancellation 🤔
Apple AirPods with Charging Case (Wired),4.8,26820,Samantha Bishop,5,9-May-21,"My daughter loves them. She uses them everyday to watch movies, talk to friends, etc. She says they have a great battery life and clear sound."
Apple AirPods with Charging Case (Wired),4.8,26820,Alyssa,5,21-Apr-21,Work great and stay charged
Apple AirPods with Charging Case (Wired),4.8,26820,Monica perez,5,1-Jun-21,There great
Apple AirPods with Charging Case (Wired),4.8,26820,Jorge gil,5,3-May-21,Bought these at a great price and they work fantastic!
Apple AirPods with Charging Case (Wired),4.8,26820,Victor Reyes,5,1-Jun-21,very good soud and battery life.
Apple AirPods with Charging Case (Wired),4.8,26820,TheLibrian,5,31-May-21,I use these every day. Probably the best earbuds I’ve ever had. Highly recommend.
Apple AirPods with Charging Case (Wired),4.8,26820,Jeri Yoder Gluck,5,1-May-21,Quality that is expected with Apple products
Apple AirPods with Charging Case (Wired),4.8,26820,Karina,3,27-May-21,Left AirPod doesn’t really work sound is awful
Apple AirPods with Charging Case (Wired),4.8,26820,Maria Turner Vasquez,5,24-Apr-21,"The air pods are great , very clear"
Apple AirPods with Charging Case (Wired),4.8,26820,Bruna Lima,5,20-Apr-21,Apple quality
Apple AirPods with Charging Case (Wired),4.8,26820,Amazon Customer,5,21-Apr-21,Love them! Sound quality is good. Battery life also good.
Apple AirPods with Charging Case (Wired),4.8,26820,Yang,5,6-May-21,Good!!
Apple AirPods with Charging Case (Wired),4.8,26820,UHmazing Me,5,16-Apr-21,Great product! I’ve now purchased a pair for my teens and they love them.
Apple AirPods with Charging Case (Wired),4.8,26820,Jasper,1,25-Apr-21,"I honestly had cheaper earbuds that sounded better, lasted longer on one charge oh and had a longer life span in total. I bought mine in late February 2021 and they’re already wonky, I don’t even use them often or all day, they sit in my drawer and I use them to listen to music while I take about an hour to do my chores. I also hate how they randomly connect while I’m using my other earbuds half of the time I’m not even in the same room. It’s just annoying. I really don’t get the praise."
Apple AirPods with Charging Case (Wired),4.8,26820,Maria,5,5-May-21,Amazing I hear amzing!!
Apple AirPods with Charging Case (Wired),4.8,26820,Katelyn Hansen,5,23-May-21,"These are awesome! I bought these for work when I had to make over 1,500 calls in 2 weeks. (I am a recruiter for a university & I was calling inquiries). Ever since then I wear them for work when making calls or listening to music and podcasts. They’re also super convenient when cleaning the house or having a long call with family members when you want to move around. I wouldn’t recommend for working out. With that said I am beats loyalist because they have better sound quality and stick in my ears better."
Apple AirPods with Charging Case (Wired),4.8,26820,Dominique,1,14-May-21,I lost my AirPods charging case and so I bought this one but now my AirPod on the left does not stay on. So I’m not sure what the reason is
Apple AirPods with Charging Case (Wired),4.8,26820,Angela,5,14-May-21,Thank w
Apple AirPods with Charging Case (Wired),4.8,26820,Ashilica,5,19-May-21,Real apple air pods they are not fake and everything comes with it and they are also brand new
Apple AirPods with Charging Case (Wired),4.8,26820,RAFAEL CHACAN,5,8-May-21,"Geniales me encantan, son muy prácticos."
Apple AirPods with Charging Case (Wired),4.8,26820,Susan Odell,5,3-May-21,Love them for working at the gym
Apple AirPods with Charging Case (Wired),4.8,26820,Samantha Pierre,5,21-Apr-21,sound quality
Apple AirPods with Charging Case (Wired),4.8,26820,Infinity,1,26-May-21,"These things decide when and where they want to act accordingly. They are not of high-quality, I don’t know if this is a re-done refurbished pair, but I am highly not impressed"
Apple AirPods with Charging Case (Wired),4.8,26820,Reid,1,13-Apr-21,"This product worked great for three months and now after such a short time stopped working properly. The right earphone no longer connects to my iPhone while the left connects and works fine. It no longer holds a charge, at a full charge it dies within two days of little to no use. I have never never been disappointed with an Amazon purchase before but due to such blaring issues and the price I felt I needed to write one."
